연번,시도,시군구,시군구,주소,기관명,대표전화,종별구분,설립구분,행정입원,폐쇄병상,개방병상,입원병상운영_야간공휴일,응급입원,낮병동운영,상급종합병원여부
2124,경북,상주시,,경서로 8-8,늘푸른병원,054-555-8275,2. 정신병원,3. 법인,O,,,,O,,
2125,경북,상주시,,내서면 영남제일로 3659,상주제일병원,054-530-9000,2. 정신병원,3. 법인,O,,,,O,,
2126,경북,상주시,,남성동12-10,이성헌 정신과의원,054-534-7002,6. 의원,4. 개인,,,,,,,
2127,경북,상주시,,상서문2길 131,행복한 정신건강의학과의원,054-532-5778,6. 의원,4. 개인,,,,,,,
2128,경북,성주군,,성주읍 성주순환로 274,성주제일병원,054-933-0712,2. 정신병원,4. 개인,O,,,,O,,
2129,경북,안동시,,임하면 고곡길 236,대성그린병원,054-821-7282,2. 정신병원,3. 법인,O,,,,O,,
2130,경북,안동시,,정백이골길 36-15,성심병원,054-843-7887,2. 정신병원,4. 개인,O,,,,O,,
2131,경북,안동시,,앙실로 11,안동병원,054-840-1004,1. 종합병원,3. 법인,O,,,,,,
2132,경북,안동시,,서동문로 99,안동성소병원,054-850-8114,1. 종합병원,3. 법인,O,,,,,,
2133,경북,안동시,,전거리길 57,용상안동병원,054-820-1111,2. 정신병원,3. 법인,,,,,,,
2134,경북,안동시,,서동문로 53,이정신건강의학과의원,054-857-5688,6. 의원,4. 개인,,,,,,,
2135,경북,영주시,,구성로 346,김신경정신과의원,054-635-3890,6. 의원,4. 개인,,,,,,,
2136,경북,영주시,,광복로 74,마음편한정신건강의학과의원,054-635-1112,6. 의원,4. 개인,,,,,,,
2137,경북,영주시,,반지미로 275-17,새희망병원,054-639-8800,2. 정신병원,3. 법인,O,,,,O,O,
2138,경북,영주시,,꽃동산로 43,영주삼봉병원,054-634-7600,2. 정신병원,4. 개인,O,,,,O,,
2139,경북,영천시,,완산로 52,권오양정신과의원,054-332-1235,6. 의원,4. 개인,,,,,,,
2140,경북,영천시,,동강포길 87,동승병원,054-330-7700,2. 정신병원,3. 법인,O,,,O,O,,
2141,경북,영천시,,완산로 46,류정신건강의학과의원,054-334-5334,6. 의원,4. 개인,,,,,,,
2142,경북,영천시,,북안면 내서로 55-25,마야병원,054-336-3311,2. 정신병원,3. 법인,O,,,,O,,
2143,경북,의성군,,의성읍 경북대로 5832,해안의료재단 해안1병원,054-834-6660,2. 정신병원,3. 법인,O,,,,O,,
2144,경북,청도군,,고수산복길 198,청도메타병원,054-370-9900,2. 정신병원,3. 법인,,,,,O,,
2145,경북,청도군,,청도신기길 78-10,하나병원,054-373-0911,2. 정신병원,3. 법인,O,,,,O,,
2146,경북,청송군,,진보면 경동로 4003,청송진보병원,054-873-1111,2. 정신병원,3. 법인,O,,,O,O,,
2147,경북,칠곡군,,금남3길 99-1,산울림병원,054-976-2580,2. 정신병원,3. 법인,O,,,O,O,,
2148,경북,칠곡군,,왜관읍 군청2길 10,왜관병원,054-971-1004,5. 병원,3. 법인,O,,,,O,,
2149,경북,칠곡군,,금남5길 62,의료법인고산의료재단칠곡시몬병원,054-976-0401,2. 정신병원,3. 법인,O,,,,O,,
2150,경북,칠곡군,,약목면,혜원성모병원,054-979-7114,2. 정신병원,3. 법인,O,,,,O,,
2151,경북,포항시,남구,중흥로 96,서민재정신건강의학과의원,054-273-5511,6. 의원,4. 개인,,,,,,,
2152,경북,포항시,남구,포스코대로 123 태경빌딩,윤정신건강의학과,054-614-3214,6. 의원,4. 개인,,,,,,,
2153,경북,포항시,남구,대잠동길 17,포항성모병원,054-272-0151,1. 종합병원,3. 법인,,,,,,,
2154,경북,포항시,남구,포스코대로 351,포항세명기독병원,054-275-0005,1. 종합병원,3. 법인,,,,,,,
2155,경북,포항시,북구,용흥로 36(용흥동),경상북도포항의료원,054-247-0551,1. 종합병원,2. 공립,O,,,,O,,
2156,경북,포항시,북구,포스코대로 264-1,김안나정신건강의학과,054-278-7584,6. 의원,4. 개인,,,,,,,
2157,경북,포항시,북구,양학천로 165-3,김종호정신건강의학과,054-282-7575,6. 의원,4. 개인,,,,,,,
2158,경북,포항시,북구,중흥로 228,서울정신건강의학과의원,054-272-5482,6. 의원,4. 개인,,,,,,,
2159,경북,포항시,북구,장량로 36,영남병원,054-727-7780,2. 정신병원,3. 법인,,,,O,O,,
2160,경북,포항시,북구,죽도동 644-2번지,이달우신경정신과,054-275-8881,6. 의원,4. 개인,,,,,,,
2161,경북,포항시,북구,장량로 98-10,인성병원,054-230-7700,2. 정신병원,4. 개인,O,,,,O,,
2162,경북,포항시,북구,중흥로 306,장상렬정신과의원,054-283-1119,6. 의원,4. 개인,,,,,,,
2163,경북,포항시,북구,중흥로 341,제이스마인드의원,054-278-7240,6. 의원,4. 개인,,,,,,,
2164,경북,포항시,북구,중흥로 171,조우동 정신건강의학과,054-253-8206,6. 의원,4. 개인,,,,,,,
2165,경북,포항시,북구,새천년대로 560,포항인성병원,054-245-7000,2. 정신병원,3. 법인,O,,,,O,,
2166,경남,거제시,,사등면 지석로 70,21c한일병원,055-634-0900,2. 정신병원,4. 개인,O,,,O,O,,
2167,경남,거제시,,고현로 88,거제정신건강의학과의원,055-635-7475,6. 의원,4. 개인,,,,,,,
2168,경남,거제시,,거제중앙로 1893,김찬우정신건강의학과의원,055-633-7515,6. 의원,4. 개인,,,,,,,
2169,경남,거제시,,계룡로5길 14,의료법인 거붕백병원,055-733-0000,1. 종합병원,3. 법인,,,,,,,
2170,경남,거창군,,거창읍 중앙로 164-3,시온정신건강의학과의원,055-944-1575,6. 의원,4. 개인,,,,,,,
2171,경남,고성군,,남해안대로 3963-21,고성성심병원,055-673-8511,2. 정신병원,4. 개인,O,,,O,O,,
2172,경남,김해시,,능동로 149번길 6,공감정신건강의학과의원,055-325-8275,6. 의원,4. 개인,,,,,,,
2173,경남,김해시,,장유로 232,김재형정신건강의학과의원,055-313-5432,6. 의원,4. 개인,,,,,,,
2174,경남,김해시,,삼계중앙로 31,김철주정신건강의학과의원,055-332-7265,6. 의원,4. 개인,,,,,,,
2175,경남,김해시,,활천로 33,김해복음병원,055-330-8884,1. 종합병원,3. 법인,,,,,,,
2176,경남,김해시,,가야로 51번길 42,동남병원,055-330-2500,2. 정신병원,3. 법인,O,,,O,O,,
2177,경남,김해시,,율하3로 38,마음숲정신건강의학과의원,055-723-3445,6. 의원,4. 개인,,,,,,,
2178,경남,김해시,,삼계중앙로 27,보듬앤정신건강의학과의원,055-333-3351,6. 의원,4. 개인,,,,,,,
2179,경남,김해시,,가락로 19,부원정신건강의학과의원,055-329-7900,6. 의원,4. 개인,,,,,,,
2180,경남,김해시,,분성로 321,이기주정신건강의학과의원,055-336-0938,6. 의원,4. 개인,,,,,,,
2181,경남,김해시,,대청로 104번길 80-1,장유누가병원,055-330-4000,2. 정신병원,4. 개인,O,,,O,O,,
2182,경남,김해시,,김해대로 1814-37,조은금강병원,055-330-0300,1. 종합병원,3. 법인,,,,,O,,
2183,경남,김해시,,내외중앙로 44,한농교정신건강의학과의원,055-325-7725,6. 의원,4. 개인,,,,,,,
2184,경남,김해시,,강동로 65,한사랑병원,055-722-7000,2. 정신병원,4. 개인,O,,,O,O,,
2185,경남,김해시,,김해대로 2492번길 52-28,해광병원,055-311-1678,2. 정신병원,3. 법인,O,,,,O,O,
2186,경남,김해시,,삼계중앙로 22,해맑은정신과의원,055-332-2622,6. 의원,4. 개인,,,,,,,
2187,경남,밀양시,,중앙로 114,밀양우리병원,055-355-8100,2. 정신병원,3. 법인,O,,,,O,,
2188,경남,밀양시,,삼문중앙로 38,밀양정신건강의학과의원,055-356-9111,6. 의원,4. 개인,,,,,,,
2189,경남,밀양시,,북성로 2길 15-9,양정신건강의학과의원,055-352-0075,6. 의원,4. 개인,,,,,,,
2190,경남,사천시,,축동면 서삼로 1110-37,경남도립정신병원,055-786-8400,2. 정신병원,2. 공립,O,,,,O,,
2191,경남,사천시,,사천읍 구암두문로74,사천동희병원,055-852-2250,2. 정신병원,3. 법인,O,,,O,O,,
2192,경남,사천시,,축동면 서삼로 1110-35,순영병원,055-854-6000,2. 정신병원,3. 법인,O,,,,,,
2193,경남,사천시,,향촌동 향촌4길 127,한마음병원,055-832-3311,2. 정신병원,3. 법인,O,,,O,O,,
2194,경남,양산시,,상북면 수서로 349-17,노아병원,055-912-0000,2. 정신병원,3. 법인,O,,,,O,,
2195,경남,양산시,,월라2길 45,덕계성심병원,055-365-7575,2. 정신병원,3. 법인,O,,,,O,,
2196,경남,양산시,,양산역6길 3,라움정신건강의학과의원,055-383-2468,6. 의원,4. 개인,,,,,,,
2197,경남,양산시,,동면 금오로 255,맑음정신건강의학과의원,055-362-6636,6. 의원,4. 개인,,,,,,,
2198,경남,양산시,,삼일로 104,박정신건강의학과의원,055-388-5340,6. 의원,4. 개인,,,,,,,
2199,경남,양산시,,물금읍 증산역로 180,보스턴정신건강의학과의원,055-372-2003,6. 의원,4. 개인,,,,,,,
2200,경남,양산시,,덕계2길 11-15,아람병원,055-364-0078,2. 정신병원,4. 개인,O,,,,O,,
2201,경남,양산시,,모래들 1길 91,양산병원,055-379-0202,2. 정신병원,3. 법인,O,,,O,O,,
2202,경남,양산시,,물금읍 금오로 20,양산부산대학교병원,1577-7512,1. 종합병원,2. 공립,O,,,O,O,,O
2203,경남,양산시,,물금읍 청운로 178,양산숲정신건강의학과의원,055-785-2322,6. 의원,4. 개인,,,,,,,
2204,경남,양산시,,번영로 13,양정신건강의학과,055-781-1214,6. 의원,4. 개인,,,,,,,
2205,경남,양산시,,양산역1길 14,이지정신건강의학과의원,055-366-9279,6. 의원,4. 개인,,,,,,,
2206,경남,양산시,,상북면 양산대로 1870-64,형주병원,055-375-7575,2. 정신병원,3. 법인,O,,,,O,,
2207,경남,의령군,,의령읍 의합대로 105-8,의령사랑병원,055-600-2000,2. 정신병원,3. 법인,O,,,O,O,,
2208,경남,진주시,,강남로 79,경상국립대학교병원,055-750-8000,1. 종합병원,2. 공립,O,,,O,,,O
2209,경남,진주시,,순환로 527,공감정신건강의학과의원,055-748-3500,6. 의원,4. 개인,,,,,,,
2210,경남,진주시,,초북로 20번길 5,마음우산정신건강의학과의원,055-795-0030,6. 의원,4. 개인,,,,,,,
2211,경남,진주시,,진양호로 526 명원빌딩 9층,명원정신건강의학과의원,055-763-7525,6. 의원,4. 개인,,,,,,,
2212,경남,진주시,,사들로 83 미일빌딩,박지혜정신건강의학과의원,055-755-8808,6. 의원,4. 개인,,,,,,,
2213,경남,진주시,,사들로 50,새빛정신건강의학과의원,055-743-8775,6. 의원,4. 개인,,,,,,,
2214,경남,진주시,,문산읍 제곡길 98번길 36,새진주정신병원,055-790-2221,2. 정신병원,3. 법인,O,,,O,O,,
2215,경남,진주시,,문산읍 문산로 831,진주성남병원,055-790-0033,2. 정신병원,3. 법인,O,,,O,O,,
2216,경남,진주시,,진주대로,진주정신건강의학과의원,055-755-9909,6. 의원,4. 개인,,,,,,,
2217,경남,진주시,,문산읍 제곡길 98번길 49-6,진주정신병원,055-761-7582,2. 정신병원,3. 법인,O,,,O,O,,
2218,경남,진주시,,상대동 300-44,치유정신건강의학과의원,055-762-7679,6. 의원,4. 개인,,,,,,,
2219,경남,진주시,,진주대로 1083,한빛정신건강의학과의원,055-741-1515,6. 의원,4. 개인,,,,,,,
2220,경남,진주시,,진주대로 880,해마음정신건강의학과의원,055-754-3375,6. 의원,4. 개인,,,,,,,
2221,경남,창녕군,,부곡면 부곡로 145,국립부곡병원,055-536-6440,2. 정신병원,1. 국립,O,,,,O,,
2222,경남,창녕군,,부곡면 원앙로 72,부곡온천병원,055-536-4858,2. 정신병원,3. 법인,O,,,,O,,
2223,경남,창원시,마산합포구,3.15대로 261,더행복한 정신건강의학과,055-245-7773,6. 의원,4. 개인,,,,,,,
2224,경남,창원시,마산합포구,해안대로 15,문석호정신건강의학과,055-222-0076,6. 의원,4. 개인,,,,,,,
2225,경남,창원시,마산합포구,서성로 56,배신경정신과의원,055-244-8686,6. 의원,4. 개인,,,,,,,
2226,경남,창원시,마산합포구,합포로 74-1,송성민정신건강의학과,055-245-0028,6. 의원,4. 개인,,,,,,,
2227,경남,창원시,마산합포구,3.15대로 76,에스엠지연세병원,055-243-0100,1. 종합병원,3. 법인,,,,,,,
2228,경남,창원시,마산합포구,중앙서1길 25,예경병원,055-249-5555,2. 정신병원,3. 법인,O,,,,O,,
2229,경남,창원시,마산합포구,가포로 8,제일신경정신과의원,055-248-4845,6. 의원,4. 개인,,,,,,,
2230,경남,창원시,마산합포구,진북면 동삼길 314-25,현대사랑병원,055-240-8000,2. 정신병원,3. 법인,O,,,O,O,,
2231,경남,창원시,마산회원구,내서읍,동서병원,055-230-1800,2. 정신병원,3. 법인,O,,,,O,,
2232,경남,창원시,마산회원구,3.15대로 775,삼성공감정신건강의학과,055-292-1275,6. 의원,4. 개인,,,,,,,
2233,경남,창원시,마산회원구,3.15대로 800,삼성정신건강의학과의원,055-255-1586,6. 의원,4. 개인,,,,,,,
2234,경남,창원시,마산회원구,팔용로 158,삼성창원병원,055-233-8899,1. 종합병원,3. 법인,,,,,,,O
2235,경남,창원시,마산회원구,3.15대로 772,이.문신경정신과의원,055-293-1222,6. 의원,4. 개인,,,,,,,
2236,경남,창원시,마산회원구,3.15대로 774,이상돈신경정신과의원,055-252-9559,6. 의원,4. 개인,,,,,,,
2237,경남,창원시,마산회원구,3.15대로 773,정청정신건강의학과,055-255-7504,6. 의원,4. 개인,,,,,,,
2238,경남,창원시,마산회원구,3.15대로 765-1,정환증정신건강의학과의원,055-297-9164,6. 의원,4. 개인,,,,,,,
2239,경남,창원시,성산구,상남로 126,고요한정신건강의학과의원,055-289-7555,6. 의원,4. 개인,,,,,,,
2240,경남,창원시,성산구,창원대로 721,근로복지공단 창원병원,055-280-7799,1. 종합병원,3. 법인,,,,,,,
2241,경남,창원시,성산구,원이대로 646 (상남동 에이스빌딩,닥터진정신건강의학과,055-274-0088,6. 의원,4. 개인,,,,,,,
2242,경남,창원시,성산구,마디미서로 26,루이스정신건강의학과의원,055-275-7595,6. 의원,4. 개인,,,,,,,
2243,경남,창원시,성산구,상남로 73 서울메디컬센터 1001,마음가는정신건강의학과의원,055-282-1575,6. 의원,4. 개인,,,,,,,
2244,경남,창원시,성산구,동산로 124 성원주상가,마음편한정신건강의학과의원,055-719-2468,6. 의원,4. 개인,,,,,,,
2245,경남,창원시,성산구,상남로 126 세종엠필드빌딩,상남아이재활의학과정신건강의학과,055-715-3100,6. 의원,4. 개인,,,,,,,
2246,경남,창원시,성산구,우곡로 217번길 36,성가정신건강의학과,055-275-3557,6. 의원,4. 개인,,,,,,,
2247,경남,창원시,성산구,원이대로 652,열린마음정신건강의학과,055-282-7171,6. 의원,4. 개인,,,,,,,
2248,경남,창원시,성산구,상남로 122,이인섭정신건강의학과,055-262-8935,6. 의원,4. 개인,,,,,,,
2249,경남,창원시,성산구,삼정자로 11,창원경상국립대학교병원,055-214-1000,1. 종합병원,2. 공립,O,,,O,,,
2250,경남,창원시,성산구,용지로 133번길 3,창원아이정신건강의학과,055-264-2004,6. 의원,4. 개인,,,,,,,
2251,경남,창원시,성산구,원이대로 578,창원정신건강의학과의원,055-289-6609,6. 의원,4. 개인,,,,,,,
2252,경남,창원시,의창구,원이대로 591 엑스플러스빌딩,마음과마음정신건강의학과,055-274-2332,6. 의원,4. 개인,,,,,,,
2253,경남,창원시,의창구,의안로 41,이도윤정신건강의학과의원,055-255-0708,6. 의원,4. 개인,,,,,,,
2254,경남,창원시,의창구,창이대로 45,창원파티마병원,055-270-1000,1. 종합병원,3. 법인,,,,,,,
2255,경남,창원시,의창구,용동로 57번길 8,창원한마음병원,055-225-0000,1. 종합병원,3. 법인,,,,,,,
2256,경남,창원시,진해구,행암로 76,연세사랑병원,055-540-7700,2. 정신병원,3. 법인,O,,,,O,,
2257,경남,창원시,진해구,진해대로 1114번길 15,이끌림정신건강의학과의원,055-715-3577,6. 의원,4. 개인,,,,,,,
2258,경남,창원시,진해구,충장로 133,최병훈정신건강의학과의원,055-551-2275,6. 의원,4. 개인,,,,,,,
2259,경남,통영시,,중앙로 289,통영정신건강의학과의원,055-646-3111,6. 의원,4. 개인,,,,,,,
2260,경남,통영시,,도산면 남해안대로 1820,통영정신병원,055-640-1988,2. 정신병원,3. 법인,O,,,,O,,
2261,경남,통영시,,중앙로 269,황박정신건강의학과의원,055-641-7070,6. 의원,4. 개인,,,,,,,
2262,경남,하동군,,섬진강대로 957,하동우리들병원,055-883-7575,2. 정신병원,3. 법인,O,,,O,O,,
2263,경남,함안군,,칠서면 삼칠로 1213,우리병원,055-589-9800,2. 정신병원,4. 개인,O,,,O,O,,
2264,경남,함양군,,함양읍 함양로 1173 반월빌딩,월화수정신건강의학과의원,055-963-9819,6. 의원,4. 개인,,,,,,,
2265,경남,합천군,,대양면 대야로 737-20,합천고려병원,055-933-1006,2. 정신병원,3. 법인,O,,,,O,,
2266,제주,,서귀포시,중정로 53,박정신건강의학과의원,064-762-0946,6. 의원,4. 개인,,,,,,,
2267,제주,,서귀포시,중앙로 91,밝은정신건강의학과의원,064-733-0434,6. 의원,4. 개인,,,,,,,
2268,제주,,서귀포시,장수로 47,서귀포의료원,064-730-3000,1. 종합병원,2. 공립,,,,,,,
2269,제주,,서귀포시,일주동로 8675,시울정신건강의학과의원,064-763-0780,6. 의원,4. 개인,,,,,,,
2270,제주,,제주시,도령로 1,가톨릭정신건강의학과의원,064-746-7355,6. 의원,4. 개인,,,,,,,
2271,제주,,제주시,서광로 203,고신경정신과의원,064-722-3185,6. 의원,4. 개인,,,,,,,
2272,제주,,제주시,1100로 3323,더유니콘의원,064-746-1773,6. 의원,4. 개인,,,,,,,
